id_ENSEMBL;gene_recommended_name;tax_id
ENSG00000237110;TAAR9;9606
ENSG00000146399;TAAR1;9606
ENSG00000164506;STXBP5;9606
ENSG00000111912;NCOA7;9606
ENSG00000111911;HINT3;9606
ENSG00000112530;PACRG;9606
ENSG00000112309;B3GAT2;9606
ENSG00000154079;SDHAF4;9606
ENSG00000156535;CD109;9606
ENSG00000164520;RAET1E;9606
ENSG00000146281;PM20D2;9606
ENSG00000154548;SRSF12;9606
ENSG00000197261;C6orf141;9606
ENSG00000188996;HUS1B;9606
ENSG00000204614;TRIM40;9606
ENSG00000168631;DPCR1;9606
ENSG00000175877;TMEM270;9606
ENSG00000146755;TRIM50;9606
ENSG00000179468;OR9A2;9606
ENSG00000165131;LLCFC1;9606
ENSG00000178826;TMEM139;9606
ENSG00000106410;NOBOX;9606
ENSG00000221938;OR2A14;9606
ENSG00000221813;OR6B1;9606
ENSG00000221910;OR2F2;9606
ENSG00000197362;ZNF786;9606
ENSG00000160963;COL26A1;9606
ENSG00000165076;PRSS37;9606
ENSG00000266265;KLF14;9606
ENSG00000165120;SSMEM1;9606
ENSG00000164746;C7orf57;9606
ENSG00000157703;SVOPL;9606
ENSG00000105887;MTPN;9606
ENSG00000155530;LRGUK;9606
ENSG00000146926;ASB10;9606
ENSG00000258223;PRSS58;9606
ENSG00000168303;MPLKIP;9606
ENSG00000146700;SSC4D;9606
ENSG00000153790;C7orf31;9606
ENSG00000154438;ASZ1;9606
ENSG00000253958;CLDN23;9606
ENSG00000229140;CCDC26;9606
ENSG00000180938;ZNF572;9606
ENSG00000169154;GOT1L1;9606
ENSG00000188343;FAM92A;9606
ENSG00000155975;VPS37A;9606
ENSG00000156170;NDUFAF6;9606
ENSG00000167904;TMEM68;9606
ENSG00000174429;ABRA;9606
ENSG00000197353;LYPD2;9606
ENSG00000180053;NKX2-6;9606
ENSG00000165071;TMEM71;9606
ENSG00000185053;SGCZ;9606
ENSG00000147576;ADHFE1;9606
ENSG00000215114;UBXN2B;9606
ENSG00000147485;PXDNL;9606
ENSG00000158669;GPAT4;9606
ENSG00000156687;UNC5D;9606
ENSG00000165046;LETM2;9606
ENSG00000176566;DCAF4L2;9606
ENSG00000184672;RALYL;9606
ENSG00000165102;HGSNAT;9606
ENSG00000165188;RNF183;9606
ENSG00000148411;NACC2;9606
ENSG00000160345;C9orf116;9606
ENSG00000156017;CARNMT1;9606
ENSG00000204669;C9orf57;9606
ENSG00000155621;C9orf85;9606
ENSG00000204711;C9orf135;9606
ENSG00000204001;LCN8;9606
ENSG00000165716;FAM69B;9606
ENSG00000187024;PTRH1;9606
ENSG00000167103;PIP5KL1;9606
ENSG00000122728;TAF1L;9606
ENSG00000158079;PTPDC1;9606
ENSG00000187984;ANKRD19P;9606
ENSG00000205143;ARID3C;9606
ENSG00000164967;RPP25L;9606
ENSG00000174038;C9orf131;9606
ENSG00000277556;OR13C5;9606
ENSG00000186943;OR13C8;9606
ENSG00000204246;OR13C3;9606
ENSG00000148136;OR13C4;9606
ENSG00000186881;OR13F1;9606
ENSG00000171496;OR1L8;9606
ENSG00000171501;OR1N2;9606
ENSG00000171505;OR1N1;9606
ENSG00000225756;DBH-AS1;9606
ENSG00000179542;SLITRK4;9606
ENSG00000189252;SPANXN3;9606
ENSG00000165509;MAGEC3;9606
ENSG00000177324;BEND2;9606
ENSG00000166049;PASD1;9606
ENSG00000198889;DCAF12L1;9606
ENSG00000274588;DGKK;9606
ENSG00000269904;MAP2K4P1;9606
ENSG00000080572;PIH1D3;9606
ENSG00000157502;MUM1L1;9606
ENSG00000123575;FAM199X;9606
ENSG00000184675;AMER1;9606
ENSG00000155008;APOOL;9606
ENSG00000165259;HDX;9606
ENSG00000069509;FUNDC1;9606
ENSG00000156920;ADGRG4;9606
ENSG00000165186;PTCHD1;9606
ENSG00000224960;PPP4R3C;9606
ENSG00000177689;MAGEB10;9606
ENSG00000226372;DCAF8L1;9606
ENSG00000259849;VENTXP1;9606
ENSG00000189401;OTUD6A;9606
ENSG00000094841;UPRT;9606
ENSG00000186675;MAGEE2;9606
ENSG00000189023;MAGEB16;9606
ENSG00000189299;FOXR2;9606
ENSG00000169164;XAGE-4;9606
ENSG00000160219;GAB3;9606
ENSG00000130822;PNCK;9606
ENSG00000189420;ZFP92;9606
ENSG00000123165;ACTRT1;9606
ENSG00000147262;GPR119;9606
ENSG00000204279;PAGE3;9606
ENSG00000175718;RBMXL3;9606
ENSG00000147251;DOCK11;9606
ENSG00000186767;SPIN4;9606
ENSG00000280969;RPS4Y2;9606
ENSG00000198390;KRTAP13-1;9606
ENSG00000242220;TCP10L;9606
ENSG00000139797;RNF113B;9606
ENSG00000169876;MUC17;9606
ENSG00000165192;ASB11;9606
ENSG00000164122;ASB5;9606
ENSG00000148331;ASB6;9606
ENSG00000183475;ASB7;9606
ENSG00000177981;ASB8;9606
ENSG00000102048;ASB9;9606
ENSG00000196465;MYL6B;9606
ENSG00000198816;ZNF358;9606
ENSG00000071909;MYO3B;9606
ENSG00000105982;RNF32;9606
ENSG00000243811;APOBEC3D;9606
ENSG00000188643;S100A16;9606
ENSG00000154645;CHODL;9606
ENSG00000176782;DEFB104A;9606
ENSG00000184905;TCEAL2;9606
ENSG00000198832;SELENOM;9606
ENSG00000151414;NEK7;9606
ENSG00000196867;ZFP28;9606
ENSG00000169717;ACTRT2;9606
ENSG00000130700;GATA5;9606
ENSG00000101438;SLC32A1;9606
ENSG00000196476;C20orf96;9606
ENSG00000131050;BPIFA2;9606
ENSG00000130584;ZBTB46;9606
ENSG00000124116;WFDC3;9606
ENSG00000124091;GCNT7;9606
ENSG00000197183;NOL4L;9606
ENSG00000054803;CBLN4;9606
ENSG00000124092;CTCFL;9606
ENSG00000185880;TRIM69;9606
ENSG00000101353;MROH8;9606
ENSG00000130590;SAMD10;9606
ENSG00000183260;ABHD16B;9606
ENSG00000101331;CCM2L;9606
ENSG00000184992;BRI3BP;9606
ENSG00000149639;SOGA1;9606
ENSG00000101342;TLDC2;9606
ENSG00000101098;RIMS4;9606
ENSG00000124227;ANKRD60;9606
ENSG00000167098;SUN5;9606
ENSG00000172264;MACROD2;9606
ENSG00000264364;DYNLL2;9606
ENSG00000171227;TMEM37;9606
ENSG00000184182;UBE2F;9606
ENSG00000138316;ADAMTS14;9606
ENSG00000152954;NRSN1;9606
ENSG00000226746;SMCR5;9606
ENSG00000176994;SMCR8;9606
ENSG00000165496;RPL10L;9606
ENSG00000119121;TRPM6;9606
ENSG00000170486;KRT72;9606
ENSG00000271303;SRXN1;9606
ENSG00000125995;ROMO1;9606
ENSG00000124257;NEURL2;9606
ENSG00000259974;LINC00261;9606
ENSG00000132801;ZSWIM3;9606
ENSG00000180305;WFDC10A;9606
ENSG00000168746;LINC01430;9606
ENSG00000125888;BANF2;9606
ENSG00000170191;NANP;9606
ENSG00000235214;FAM83C-AS1;9606
ENSG00000227927;MACROD2-IT1;9606
ENSG00000088782;DEFB127;9606
ENSG00000132631;SCP2D1;9606
ENSG00000101230;ISM1;9606
ENSG00000243543;WFDC6;9606
ENSG00000125975;C20orf173;9606
ENSG00000233354;LINC00028;9606
ENSG00000042062;RIPOR3;9606
ENSG00000125831;CST11;9606
ENSG00000125903;DEFB129;9606
ENSG00000275004;ZNF280B;9606
ENSG00000198053;SIRPA;9606
ENSG00000174740;PABPC5;9606
ENSG00000153914;SREK1;9606
ENSG00000130701;RBBP8NL;9606
ENSG00000149646;CNBD2;9606
ENSG00000125834;STK35;9606
ENSG00000101074;R3HDML;9606
ENSG00000251380;DCANP1;9606
ENSG00000197530;MIB2;9606
ENSG00000162999;DUSP19;9606
ENSG00000198569;SLC34A3;9606
ENSG00000158764;ITLN2;9606
ENSG00000172476;RAB40A;9606
ENSG00000146809;ASB15;9606
ENSG00000239388;ASB14;9606
ENSG00000198881;ASB12;9606
ENSG00000173124;ACSM6;9606
ENSG00000156671;SAMD8;9606
ENSG00000204022;LIPJ;9606
ENSG00000223820;CFL1P1;9606
ENSG00000165832;TRUB1;9606
ENSG00000150054;MPP7;9606
ENSG00000170324;FRMPD2;9606
ENSG00000151532;VTI1A;9606
ENSG00000170788;DYDC1;9606
ENSG00000253626;EIF5AL1;9606
ENSG00000165338;HECTD2;9606
ENSG00000174721;FGFBP3;9606
ENSG00000165863;C10orf82;9606
ENSG00000151893;CACUL1;9606
ENSG00000170743;SYT9;9606
ENSG00000179241;LDLRAD3;9606
ENSG00000154611;PSMA8;9606
ENSG00000221996;OR52B4;9606
ENSG00000171987;C11orf40;9606
ENSG00000226288;OR52I2;9606
ENSG00000180785;OR51E1;9606
ENSG00000166435;XRRA1;9606
ENSG00000175518;UBQLNL;9606
ENSG00000169550;MUC15;9606
ENSG00000234776;C11orf94;9606
ENSG00000077458;FAM76B;9606
ENSG00000149212;SESN3;9606
ENSG00000134627;PIWIL4;9606
ENSG00000170647;ARHGAP42;9606
ENSG00000182359;KBTBD3;9606
ENSG00000152404;CWF19L2;9606
ENSG00000178202;KDELC2;9606
ENSG00000204381;LAYN;9606
ENSG00000172425;TTC36;9606
ENSG00000168005;SPINDOC;9606
ENSG00000166689;PLEKHA7;9606
ENSG00000179119;SPTY2D1;9606
ENSG00000151117;TMEM86A;9606
ENSG00000166363;OR10A5;9606
ENSG00000279486;OR2AG1;9606
ENSG00000179532;DNHD1;9606
ENSG00000139174;PRICKLE1;9606
ENSG00000139344;AMDHD1;9606
ENSG00000173262;SLC2A14;9606
ENSG00000177359;OVOS2;9606
ENSG00000186666;BCDIN3D;9606
ENSG00000175548;ALG10B;9606
ENSG00000180481;GLIPR1L2;9606
ENSG00000178882;ZNF664-RFLNA;9606
ENSG00000179195;ZNF664;9606
ENSG00000197503;LINC00477;9606
ENSG00000205707;ETFRF1;9606
ENSG00000139117;CPNE8;9606
ENSG00000188735;TMEM120B;9606
ENSG00000158023;WDR66;9606
ENSG00000151948;GLT1D1;9606
ENSG00000231738;TSPAN19;9606
ENSG00000127325;BEST3;9606
ENSG00000165891;E2F7;9606
ENSG00000246985;SOCS2-AS1;9606
ENSG00000278916;CEP83-AS1;9606
ENSG00000167767;KRT80;9606
ENSG00000188596;CFAP54;9606
ENSG00000166535;A2ML1;9606
ENSG00000245105;A2M-AS1;9606
ENSG00000174206;C12orf66;9606
ENSG00000182993;C12orf60;9606
ENSG00000171823;FBXL14;9606
ENSG00000151164;RAD9B;9606
ENSG00000198324;FAM109A;9606
ENSG00000281196;LINC00934;9606
ENSG00000231674;LINC00410;9606
ENSG00000179813;FAM216B;9606
ENSG00000179630;LACC1;9606
ENSG00000235097;LINC00330;9606
ENSG00000139675;HNRNPA1L2;9606
ENSG00000187676;B3GLCT;9606
ENSG00000258512;LINC00239;9606
ENSG00000258735;LINC00637;9606
ENSG00000139988;RDH12;9606
ENSG00000235812;ADAM21P1;9606
ENSG00000225163;LINC00618;9606
ENSG00000133937;GSC;9606
ENSG00000165953;SERPINA12;9606
ENSG00000175785;PRIMA1;9606
ENSG00000151338;MIPOL1;9606
ENSG00000165807;PPP1R36;9606
ENSG00000139974;SLC38A6;9606
ENSG00000139971;C14orf37;9606
ENSG00000273888;FRMD6-AS1;9606
ENSG00000131969;ABHD12B;9606
ENSG00000140043;PTGR2;9606
ENSG00000156050;FAM161B;9606
ENSG00000100565;LRRC74A;9606
ENSG00000100593;ISM2;9606
ENSG00000100629;CEP128;9606
ENSG00000213920;MDP1;9606
ENSG00000165914;TTC7B;9606
ENSG00000165379;LRFN5;9606
ENSG00000279050;PWAR1;9606
ENSG00000167014;TERB2;9606
ENSG00000259426;LOC145694;9606
ENSG00000198535;C2CD4A;9606
ENSG00000183060;LYSMD4;9606
ENSG00000157470;FAM81A;9606
ENSG00000137878;GCOM1;9606
ENSG00000261652;C15orf65;9606
ENSG00000183571;PGPEP1L;9606
ENSG00000259134;LINC00924;9606
ENSG00000189227;C15orf61;9606
ENSG00000140511;HAPLN3;9606
ENSG00000188095;MESP2;9606
ENSG00000166069;TMCO5A;9606
ENSG00000185594;SPATA8;9606
ENSG00000169752;NRG4;9606
ENSG00000259527;LINC00052;9606
ENSG00000140265;ZSCAN29;9606
ENSG00000128881;TTBK2;9606
ENSG00000140326;CDAN1;9606
ENSG00000166558;SLC38A8;9606
ENSG00000175267;VWA3A;9606
ENSG00000155719;OTOA;9606
ENSG00000184939;ZFP90;9606
ENSG00000159753;CARMIL2;9606
ENSG00000168676;KCTD19;9606
ENSG00000183723;CMTM4;9606
ENSG00000140932;CMTM2;9606
ENSG00000166546;BEAN1;9606
ENSG00000153060;TEKT5;9606
ENSG00000179580;RNF151;9606
ENSG00000161992;PRR35;9606
ENSG00000127585;FBXL16;9606
ENSG00000261713;SSTR5-AS1;9606
ENSG00000167194;C16orf92;9606
ENSG00000169181;GSG1L;9606
ENSG00000259803;SLC22A31;9606
ENSG00000157368;IL34;9606
ENSG00000167981;ZNF597;9606
ENSG00000162069;BICDL2;9606
ENSG00000157315;TMED6;9606
ENSG00000280278;FLJ30679;9606
ENSG00000268532;LINC02135;9606
ENSG00000197162;ZNF785;9606
ENSG00000229809;ZNF688;9606
ENSG00000178226;PRSS36;9606
ENSG00000153446;C16orf89;9606
ENSG00000166246;C16orf71;9606
ENSG00000167889;MGAT5B;9606
ENSG00000175662;TOM1L2;9606
ENSG00000167302;TEPSIN;9606
ENSG00000175711;B3GNTL1;9606
ENSG00000167281;RBFOX3;9606
ENSG00000186074;CD300LF;9606
ENSG00000183914;DNAH2;9606
ENSG00000185924;RTN4RL1;9606
ENSG00000240280;TCAM1P;9606
ENSG00000172421;EFCAB3;9606
ENSG00000264026;LINC02003;9606
ENSG00000180638;SLC47A2;9606
ENSG00000223510;CDRT15;9606
ENSG00000166596;CFAP52;9606
ENSG00000161973;CCDC42;9606
ENSG00000276231;PIK3R6;9606
ENSG00000184650;ODF4;9606
ENSG00000270806;C17orf50;9606
ENSG00000154760;SLFN13;9606
ENSG00000164729;SLC35G3;9606
ENSG00000141161;UNC45B;9606
ENSG00000215769;ARHGAP27P1;9606
ENSG00000161649;CD300LG;9606
ENSG00000186185;KIF18B;9606
ENSG00000198863;RUNDC1;9606
ENSG00000154920;EME1;9606
ENSG00000244045;TMEM199;9606
ENSG00000167525;PROCA1;9606
ENSG00000167536;DHRS13;9606
ENSG00000213859;KCTD11;9606
ENSG00000204650;LINC02210;9606
ENSG00000226629;LINC00974;9606
ENSG00000185269;NOTUM;9606
ENSG00000167895;TMC8;9606
ENSG00000108448;TRIM16L;9606
ENSG00000171475;WIPF2;9606
ENSG00000204897;KRT25;9606
ENSG00000167920;TMEM99;9606
ENSG00000188076;SCGB1C1;9606
ENSG00000174448;STARD6;9606
ENSG00000152242;C18orf25;9606
ENSG00000183287;CCBE1;9606
ENSG00000141668;CBLN2;9606
ENSG00000141437;SLC25A52;9606
ENSG00000175065;DSG4;9606
ENSG00000154065;ANKRD29;9606
ENSG00000154856;APCDD1;9606
ENSG00000186806;VSIG10L;9606
ENSG00000262874;C19orf84;9606
ENSG00000182310;SPACA6;9606
ENSG00000198464;ZNF480;9606
ENSG00000198633;ZNF534;9606
ENSG00000258405;ZNF578;9606
ENSG00000269526;ERVV-1;9606
ENSG00000268182;SMIM17;9606
ENSG00000177025;C19orf18;9606
ENSG00000196724;ZNF418;9606
ENSG00000173480;ZNF417;9606
ENSG00000188785;ZNF548;9606
ENSG00000213889;PPM1N;9606
ENSG00000104892;KLC3;9606
ENSG00000216588;IGSF23;9606
ENSG00000273111;LYPD4;9606
ENSG00000267100;ILF3-AS1;9606
ENSG00000198028;ZNF560;9606
ENSG00000160472;TMEM190;9606
ENSG00000160396;HIPK4;9606
ENSG00000167608;TMC4;9606
ENSG00000241015;TPM3P9;9606
ENSG00000171443;ZNF524;9606
ENSG00000179922;ZNF784;9606
ENSG00000188868;ZNF563;9606
ENSG00000161888;SPC24;9606
ENSG00000161609;CCDC155;9606
ENSG00000197380;DACT3;9606
ENSG00000177045;SIX5;9606
ENSG00000204866;IGFL2;9606
ENSG00000197050;ZNF420;9606
ENSG00000196357;ZNF565;9606
ENSG00000160505;NLRP4;9606
ENSG00000240225;ZNF542P;9606
ENSG00000018869;ZNF582;9606
ENSG00000198440;ZNF583;9606
ENSG00000130244;FAM98C;9606
ENSG00000182472;CAPN12;9606
ENSG00000178904;DPY19L3;9606
ENSG00000249861;LGALS16;9606
ENSG00000174521;TTC9B;9606
ENSG00000127666;TICAM1;9606
ENSG00000105428;ZNRF4;9606
ENSG00000153896;ZNF599;9606
ENSG00000177558;FAM187B;9606
ENSG00000160161;CILP2;9606
ENSG00000167595;PROSER3;9606
ENSG00000267339;LINC00906;9606
ENSG00000167785;ZNF558;9606
ENSG00000167617;CDC42EP5;9606
ENSG00000261824;LINC00662;9606
ENSG00000197360;ZNF98;9606
ENSG00000160352;ZNF714;9606
ENSG00000196172;ZNF681;9606
ENSG00000119559;C19orf25;9606
ENSG00000130270;ATP8B3;9606
ENSG00000167459;LINC00905;9606
ENSG00000176490;DIRAS1;9606
ENSG00000186300;ZNF555;9606
ENSG00000196437;ZNF569;9606
ENSG00000171827;ZNF570;9606
ENSG00000134207;SYT6;9606
ENSG00000162757;C1orf74;9606
ENSG00000143578;CREB3L4;9606
ENSG00000175262;C1orf127;9606
ENSG00000162819;BROX;9606
ENSG00000187634;SAMD11;9606
ENSG00000224870;LOC148413;9606
ENSG00000203943;SAMD13;9606
ENSG00000162642;C1orf52;9606
ENSG00000116273;PHF13;9606
ENSG00000159208;CIART;9606
ENSG00000152078;TMEM56;9606
ENSG00000196427;NBPF4;9606
ENSG00000177414;UBE2U;9606
ENSG00000183780;SLC35F3;9606
ENSG00000234996;LOC148709;9606
ENSG00000243323;PTPRVP;9606
ENSG00000168509;HFE2;9606
ENSG00000198483;ANKRD35;9606
ENSG00000143340;FAM163A;9606
ENSG00000236719;OVAAL;9606
ENSG00000162885;B3GALNT2;9606
ENSG00000174514;MFSD4A;9606
ENSG00000162877;PM20D1;9606
ENSG00000169224;GCSAML;9606
ENSG00000162695;SLC30A7;9606
ENSG00000162592;CCDC27;9606
ENSG00000249087;ZNF436-AS1;9606
ENSG00000162456;KNCN;9606
ENSG00000142961;MOB3C;9606
ENSG00000174332;GLIS1;9606
ENSG00000268043;NBPF12;9606
ENSG00000203784;LELP1;9606
ENSG00000135870;RC3H1;9606
ENSG00000237413;MGC27382;9606
ENSG00000222046;DCDC2B;9606
ENSG00000160094;ZNF362;9606
ENSG00000260386;LINC01225;9606
ENSG00000163357;DCST1;9606
ENSG00000143786;CNIH3;9606
ENSG00000185090;MANEAL;9606
ENSG00000162594;IL23R;9606
ENSG00000203740;METTL11B;9606
ENSG00000188859;FAM78B;9606
ENSG00000198892;SHISA4;9606
ENSG00000116903;EXOC8;9606
ENSG00000235710;LOC149373;9606
ENSG00000175087;PDIK1L;9606
ENSG00000163141;BNIPL;9606
ENSG00000164007;CLDN19;9606
ENSG00000243710;CFAP57;9606
ENSG00000253313;C1orf210;9606
ENSG00000159214;CCDC24;9606
ENSG00000222009;BTBD19;9606
ENSG00000159588;CCDC17;9606
ENSG00000160838;LRRC71;9606
ENSG00000183888;SRARP;9606
ENSG00000168159;RNF187;9606
ENSG00000203878;CHIAP2;9606
ENSG00000163564;PYHIN1;9606
ENSG00000185523;SPATA45;9606
ENSG00000162771;FAM71A;9606
ENSG00000182035;ADIG;9606
ENSG00000124196;GTSF1L;9606
ENSG00000175121;WFDC5;9606
ENSG00000231290;APCDD1L-AS1;9606
ENSG00000235590;GNAS-AS1;9606
ENSG00000180259;PRNT;9606
ENSG00000205181;LINC00654;9606
ENSG00000171984;C20orf196;9606
ENSG00000240108;NCOR1P1;9606
ENSG00000204393;NOL4L-DT;9606
ENSG00000149600;COMMD7;9606
ENSG00000186191;BPIFB4;9606
ENSG00000149657;LSM14B;9606
ENSG00000188992;LIPI;9606
ENSG00000243064;ABCC13;9606
ENSG00000157578;LCA5L;9606
ENSG00000183067;IGSF5;9606
ENSG00000142178;SIK1;9606
ENSG00000236384;LINC00479;9606
ENSG00000237232;ZNF295-AS1;9606
ENSG00000184385;UMODL1-AS1;9606
ENSG00000164037;SLC9B1;9606
ENSG00000198445;CCT8L2;9606
ENSG00000172967;XKR3;9606
ENSG00000236499;LINC00896;9606
ENSG00000183773;AIFM3;9606
ENSG00000183246;RIMBP3C;9606
ENSG00000161179;YDJC;9606
ENSG00000169314;C22orf15;9606
ENSG00000100209;HSCB;9606
ENSG00000159873;CCDC117;9606
ENSG00000176635;HORMAD2;9606
ENSG00000167065;DUSP18;9606
ENSG00000235989;MORC2-AS1;9606
ENSG00000205856;C22orf42;9606
ENSG00000176177;ENTHD1;9606
ENSG00000172404;DNAJB7;9606
ENSG00000100399;CHADL;9606
ENSG00000167077;MEI1;9606
ENSG00000177096;FAM109B;9606
ENSG00000235568;NFAM1;9606
ENSG00000100341;PNPLA5;9606
ENSG00000205643;CDPF1;9606
ENSG00000277232;GTSE1-AS1;9606
ENSG00000114999;TTL;9606
ENSG00000169607;CKAP2L;9606
ENSG00000136682;CBWD2;9606
ENSG00000163060;TEKT4;9606
ENSG00000183292;PRSS40A;9606
ENSG00000225953;SATB2-AS1;9606
ENSG00000235597;LINC01102;9606
ENSG00000115593;SMYD1;9606
ENSG00000232084;LINC01104;9606
ENSG00000273045;C2orf15;9606
ENSG00000178602;OTOS;9606
ENSG00000172428;COPS9;9606
ENSG00000178586;OR6B3;9606
ENSG00000173163;COMMD1;9606
ENSG00000155066;PROM2;9606
ENSG00000151687;ANKAR;9606
ENSG00000163013;FBXO41;9606
ENSG00000196659;TTC30B;9606
ENSG00000186281;GPAT2;9606
ENSG00000198885;ITPRIPL1;9606
ENSG00000152117;LOC150776;9606
ENSG00000233087;RAB6D;9606
ENSG00000138439;FAM117B;9606
ENSG00000163792;TCF23;9606
ENSG00000157833;GAREM2;9606
ENSG00000162927;PUS10;9606
ENSG00000260804;LINC01963;9606
ENSG00000230923;LINC00309;9606
ENSG00000186522;SEPT10;9606
ENSG00000144445;KANSL1L;9606
ENSG00000163803;PLB1;9606
ENSG00000163012;ZSWIM2;9606
ENSG00000204460;LINC01854;9606
ENSG00000144331;ZNF385B;9606
ENSG00000225493;LINC01107;9606
ENSG00000186235;LOC151174;9606
ENSG00000178752;ERFE;9606
ENSG00000177917;ARL6IP6;9606
ENSG00000144401;METTL21A;9606
ENSG00000163249;CCNYL1;9606
ENSG00000213160;PHOSPHO2-KLHL23;9606
ENSG00000237223;SULT1C2P1;9606
ENSG00000150722;PPP1R1C;9606
ENSG00000163535;SGO2;9606
ENSG00000155754;C2CD6;9606
ENSG00000169507;SLC38A11;9606
ENSG00000163081;CCDC140;9606
ENSG00000213901;SLC23A3;9606
ENSG00000179921;GPBAR1;9606
ENSG00000144199;FAHD2B;9606
ENSG00000239649;MYADML;9606
ENSG00000162981;FAM84A;9606
ENSG00000115841;RMDN2;9606
ENSG00000143869;GDF7;9606
ENSG00000163053;SLC16A14;9606
ENSG00000226125;LINC01907;9606
ENSG00000181798;LINC00471;9606
ENSG00000232520;LOC151484;9606
ENSG00000224287;MSL3P1;9606
ENSG00000244617;ASPRV1;9606
ENSG00000196151;WDSUB1;9606
ENSG00000007001;UPP2;9606
ENSG00000257702;LBX2-AS1;9606
ENSG00000163328;GPR155;9606
ENSG00000163728;TTC14;9606
ENSG00000163840;DTX3L;9606
ENSG00000163377;FAM19A4;9606
ENSG00000129810;SGO1;9606
ENSG00000183977;PP2D1;9606
ENSG00000163576;EFHB;9606
ENSG00000241469;LINC00635;9606
ENSG00000163590;PPM1L;9606
ENSG00000174776;WDR49;9606
ENSG00000171757;LRRC34;9606
ENSG00000144550;CPNE9;9606
ENSG00000163530;DPPA2;9606
ENSG00000091986;CCDC80;9606
ENSG00000186265;BTLA;9606
ENSG00000160799;CCDC12;9606
ENSG00000180611;MB21D2;9606
ENSG00000163605;PPP4R2;9606
ENSG00000173950;XXYLT1;9606
ENSG00000137075;RNF38;9606
ENSG00000122694;GLIPR2;9606
ENSG00000114547;ROPN1B;9606
ENSG00000224074;LINC00691;9606
ENSG00000180697;C3orf22;9606
ENSG00000174899;PQLC2L;9606
ENSG00000283563;ZCWPW2;9606
ENSG00000187118;CMC1;9606
ENSG00000163491;NEK10;9606
ENSG00000152492;CCDC50;9606
ENSG00000253548;PYDC2;9606
ENSG00000163611;SPICE1;9606
ENSG00000170293;CMTM8;9606
ENSG00000246082;NUDT16P1;9606
ENSG00000244607;CCDC13;9606
ENSG00000214407;LINC02085;9606
ENSG00000154783;FGD5;9606
ENSG00000260902;LINC02011;9606
ENSG00000186162;CIDECP;9606
ENSG00000144619;CNTN4;9606
ENSG00000144847;IGSF11;9606
ENSG00000163424;C3orf30;9606
ENSG00000151612;ZNF827;9606
ENSG00000109686;SH3D19;9606
ENSG00000170448;NFXL1;9606
ENSG00000163293;NIPAL1;9606
ENSG00000163291;PAQR3;9606
ENSG00000178343;SHISA3;9606
ENSG00000250302;LINC01618;9606
ENSG00000184178;SCFD2;9606
ENSG00000205301;MGAT4D;9606
ENSG00000251359;WWC2-AS2;9606
ENSG00000272602;ZNF595;9606
ENSG00000248698;LINC01085;9606
ENSG00000250486;FAM218A;9606
ENSG00000152969;JAKMIP1;9606
ENSG00000174796;THAP6;9606
ENSG00000174792;ODAPH;9606
ENSG00000134962;KLB;9606
ENSG00000174137;FAM53A;9606
ENSG00000163644;PPM1K;9606
ENSG00000164123;C4orf45;9606
ENSG00000155275;TRMT44;9606
ENSG00000138670;RASGEF1B;9606
ENSG00000136848;DAB2IP;9606
ENSG00000177058;SLC38A9;9606
ENSG00000250328;MGC32805;9606
ENSG00000186335;SLC36A2;9606
ENSG00000214510;SPINK13;9606
ENSG00000164463;CREBRF;9606
ENSG00000168944;CEP120;9606
ENSG00000145832;SLC25A48;9606
ENSG00000174695;TMEM167A;9606
ENSG00000176055;MBLAC2;9606
ENSG00000164180;TMEM161B;9606
ENSG00000151304;SRFBP1;9606
ENSG00000280780;JAKMIP2-AS1;9606
ENSG00000153404;PLEKHG4B;9606
ENSG00000146007;ZMAT2;9606
ENSG00000152939;MARVELD2;9606
ENSG00000186493;C5orf38;9606
ENSG00000170561;IRX2;9606
ENSG00000165810;BTNL9;9606
ENSG00000164291;ARSK;9606
ENSG00000153347;FAM81B;9606
ENSG00000205838;TTC23L;9606
ENSG00000215068;LOC153684;9606
ENSG00000164221;CCDC112;9606
ENSG00000231989;PPP1R2B;9606
ENSG00000170613;FAM71B;9606
ENSG00000186314;PRELID2;9606
ENSG00000156463;SH3RF2;9606
ENSG00000173261;PLAC8L1;9606
ENSG00000145860;RNF145;9606
ENSG00000236366;LOC153910;9606
ENSG00000118491;ZC2HC1B;9606
ENSG00000168566;SNRNP48;9606
ENSG00000153721;CNKSR3;9606
ENSG00000155918;RAET1L;9606
ENSG00000164483;SAMD3;9606
ENSG00000146411;SLC2A12;9606
ENSG00000172197;MBOAT1;9606
ENSG00000112273;HDGFL1;9606
ENSG00000146453;PNLDC1;9606
ENSG00000146373;RNF217;9606
ENSG00000188580;NKAIN2;9606
ENSG00000203908;KHDC3L;9606
ENSG00000272514;CFAP206;9606
ENSG00000164385;LINC01600;9606
ENSG00000203808;BVES-AS1;9606
ENSG00000230960;LOC154449;9606
ENSG00000198937;CCDC167;9606
ENSG00000105784;RUNDC3B;9606
ENSG00000179869;ABCA13;9606
ENSG00000164603;BMT2;9606
ENSG00000253882;LOC154761;9606
ENSG00000236279;CLEC2L;9606
ENSG00000164898;FMC1;9606
ENSG00000126016;AMOT;9606
ENSG00000196715;VKORC1L1;9606
ENSG00000166025;AMOTL1;9606
ENSG00000231419;LINC00689;9606
ENSG00000230316;FEZF1-AS1;9606
ENSG00000164675;IQUB;9606
